CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
16101651630102	Kings	Kings County Office of Education	J. C. Montgomery	0	0	0	0	0	0	0	0	0	0	1011
16101651630193	Kings	Kings County Office of Education	Kings County Community	0	0	0	0	0	0	0	0	0	0	1011
16101656069298	Kings	Kings County Office of Education	Kings County Special Education	0	0	0	0	0	0	0	0	0	0	1011
16638750101717	Kings	Armona Union Elementary	Crossroads Charter	0	0	0	0	0	0	0	0	0	0	1011
16638750112698	Kings	Armona Union Elementary	California Virtual Academy @ Kings	0	0	0	0	0	0	0	0	0	0	1011
16638750118331	Kings	Armona Union Elementary	Crossroads Trade Tech Charter	0	0	0	0	0	0	0	0	0	0	1011
16638750121491	Kings	Armona Union Elementary	National University Academy, Armona	0	0	0	0	0	0	0	0	0	0	1011
16638910120154	Kings	Corcoran Joint Unified	California Pacific Charter School of Central Calif	0	0	0	0	0	0	0	0	0	0	1011
16638911632140	Kings	Corcoran Joint Unified	Kings Lake Education Center	0	0	0	0	0	0	0	0	0	0	1011
16638911632207	Kings	Corcoran Joint Unified	Corcoran High	41	0	2	0	1	1	5	0	0	50	1011
16639250118919	Kings	Hanford Joint Union High	Sierra Pacific High	0	0	0	0	0	0	0	0	0	0	1011
16639251630060	Kings	Hanford Joint Union High	Hanford Night (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
16639251630169	Kings	Hanford Joint Union High	Hanford West High	24	0	6	0	5	3	23	2	0	63	1011
16639251634245	Kings	Hanford Joint Union High	Earl F. Johnson High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
16639251634401	Kings	Hanford Joint Union High	Hanford High	23	0	2	0	1	4	36	0	0	66	1011
16639820110205	Kings	Lemoore Union High	Lemoore Middle College High	5	0	0	1	0	0	0	0	0	6	1011
16639821630011	Kings	Lemoore Union High	Jamison (Donald C.) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
16639821635606	Kings	Lemoore Union High	Lemoore High	33	2	2	0	19	8	47	0	0	111	1011
16739321630078	Kings	Reef-Sunset Unified	Sunrise High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
16739321630110	Kings	Reef-Sunset Unified	Adelante High	0	0	0	0	0	0	0	0	0	0	1011
16739321630953	Kings	Reef-Sunset Unified	Avenal High	104	0	0	0	0	0	4	0	0	108	1011
17101730107995	Lake	Lake County Office of Education	Clearlake Community	0	0	0	0	0	0	0	0	0	0	1011
17101731730167	Lake	Lake County Office of Education	Lloyd Hance Community	0	0	0	0	0	0	0	0	0	0	1011
17640141730043	Lake	Kelseyville Unified	Ed Donaldson Education Center	0	0	0	0	0	0	0	0	0	0	1011
17640141730100	Lake	Kelseyville Unified	Intermountain High	0	0	0	0	0	0	0	0	0	0	1011
17640141734359	Lake	Kelseyville Unified	Kelseyville High	7	0	0	0	0	0	10	0	0	17	1011
17640221730027	Lake	Konocti Unified	Carle (William C.) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
17640221730118	Lake	Konocti Unified	Richard H. Lewis Alternative	0	0	0	0	0	0	0	0	0	0	1011
17640221735000	Lake	Konocti Unified	Lower Lake High	10	1	0	0	0	1	14	0	0	26	1011
17640301730019	Lake	Lakeport Unified	Natural High (Continuation)	0	0	0	0	0	0	0	0	0	0	1011
17640301730142	Lake	Lakeport Unified	Lakeport Alternative (Home School)	0	0	0	0	0	0	0	0	0	0	1011
17640301732304	Lake	Lakeport Unified	Clear Lake High	6	0	0	0	0	1	26	2	0	35	1011
17640551730035	Lake	Middletown Unified	Loconoma Valley High	0	0	0	0	0	0	0	0	0	0	1011
17640551736008	Lake	Middletown Unified	Middletown High	7	2	0	0	0	0	29	1	0	39	1011
17640711730050	Lake	Upper Lake Union High	Clover Valley High (Continuation)	1	0	0	0	0	0	0	0	0	1	1011
17640711737006	Lake	Upper Lake Union High	Upper Lake High	1	0	1	0	0	0	11	3	0	16	1011
18101811830058	Lassen	Lassen County Office of Education	Lassen County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1011
18640891831601	Lassen	Big Valley Joint Unified	Big Valley Jr. Sr. High	3	0	0	0	0	0	6	0	1	10	1011
18641390106385	Lassen	Lassen Union High	Diamond Mountain Charter High	0	0	0	0	0	0	0	0	0	0	1011
18641391830082	Lassen	Lassen Union High	Lassen Community Day	0	0	0	0	0	0	0	0	0	0	1011
18641391833805	Lassen	Lassen Union High	Lassen High	2	2	1	0	0	0	43	0	0	48	1011
18641391833813	Lassen	Lassen Union High	Credence High	0	0	0	0	0	0	0	0	0	0	1011
18641620120287	Lassen	Ravendale-Termo Elementary	New Day Academy	0	0	0	0	0	0	0	0	0	0	1011
