CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
10621660108555	Fresno	Fresno Unified	Design Science Middle College High	26	0	11	1	0	2	10	0	0	50	1617
10621660114355	Fresno	Fresno Unified	Sierra Charter	7	1	0	0	0	0	2	0	0	10	1617
10621660114553	Fresno	Fresno Unified	University High	21	0	17	0	11	2	48	6	1	106	1617
10621660120964	Fresno	Fresno Unified	Phoenix Secondary	0	0	0	0	0	0	0	0	0	0	1617
10621661030279	Fresno	Fresno Unified	Bullard High	128	4	22	3	2	25	118	4	0	306	1617
10621661030287	Fresno	Fresno Unified	J. E. Young Academic Center	4	0	1	0	0	2	2	0	0	9	1617
10621661030295	Fresno	Fresno Unified	Erma Duncan Polytechnical High	69	0	45	2	0	3	1	1	0	121	1617
10621661030584	Fresno	Fresno Unified	Cambridge Continuation High	0	0	0	0	0	0	0	0	0	0	1617
10621661030642	Fresno	Fresno Unified	School of Unlimited Learning	0	0	0	0	0	0	0	0	0	0	1617
10621661030675	Fresno	Fresno Unified	Sunnyside High	192	0	97	0	2	20	8	3	0	322	1617
10621661030840	Fresno	Fresno Unified	Carter G. Woodson Public Charter	1	0	0	0	0	0	1	0	0	2	1617
10621661031632	Fresno	Fresno Unified	Dewolf Continuation High	0	0	0	0	0	0	0	0	0	0	1617
10621661031897	Fresno	Fresno Unified	Edison High	211	1	57	1	5	48	59	4	0	386	1617
10621661032507	Fresno	Fresno Unified	Fresno High	157	0	19	0	0	19	22	1	0	218	1617
10621661032911	Fresno	Fresno Unified	Herbert Hoover High	115	2	36	2	1	19	23	0	0	198	1617
10621661034214	Fresno	Fresno Unified	McLane High	110	0	51	0	0	6	3	2	0	172	1617
10621661035831	Fresno	Fresno Unified	Roosevelt High	140	0	21	1	0	8	11	0	0	181	1617
10621666112619	Fresno	Fresno Unified	Fulton Special Education	1	0	0	0	0	0	1	0	0	2	1617
10622570124727	Fresno	Kingsburg Joint Union High	Kingsburg Independent Study High	0	0	0	0	0	0	0	0	0	0	1617
10622571033695	Fresno	Kingsburg Joint Union High	Kingsburg High	46	1	5	0	0	0	47	9	0	108	1617
10622571033729	Fresno	Kingsburg Joint Union High	Oasis Continuation High	0	0	0	0	0	0	0	0	0	0	1617
10622650108092	Fresno	Kings Canyon Joint Unified	Orange Cove High	62	0	0	0	0	0	0	0	0	62	1617
10622650116640	Fresno	Kings Canyon Joint Unified	Dunlap Leadership Academy	0	0	0	0	0	0	1	0	0	1	1617
10622650126292	Fresno	Kings Canyon Joint Unified	Reedley Middle College High	9	0	2	0	0	0	2	0	0	13	1617
10622651030378	Fresno	Kings Canyon Joint Unified	Mountain View (Alternative)	0	0	0	0	0	0	0	0	0	0	1617
10622651033703	Fresno	Kings Canyon Joint Unified	Kings Canyon Continuation	0	0	0	0	0	0	0	0	0	0	1617
10622651035310	Fresno	Kings Canyon Joint Unified	Reedley High	82	0	3	1	2	0	21	0	0	109	1617
10622811033950	Fresno	Laton Joint Unified	Laton High	11	0	0	0	0	0	3	0	0	14	1617
10623310130880	Fresno	Orange Center	Compass Charter Schools of Fresno	0	0	0	0	0	0	1	0	0	1	1617
10623640126870	Fresno	Parlier Unified	San Joaquin Valley High	0	0	0	0	0	0	0	0	0	0	1617
10623641034990	Fresno	Parlier Unified	Parlier High	79	0	0	0	0	0	2	0	0	81	1617
10623800124982	Fresno	Raisin City Elementary	Ambassador Phillip V. Sanchez Public Charter	4	0	0	0	0	0	1	0	0	5	1617
10624141030451	Fresno	Sanger Unified	Taft High	0	0	0	0	0	0	0	0	0	0	1617
10624141030766	Fresno	Sanger Unified	Hallmark Charter	11	0	2	0	0	0	15	2	0	30	1617
10624141036086	Fresno	Sanger Unified	Kings River High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
10624141036094	Fresno	Sanger Unified	Sanger High	234	0	66	1	1	6	47	1	1	357	1617
10624301030758	Fresno	Selma Unified	Selma Independent	0	0	0	0	0	0	0	0	0	0	1617
10624301036607	Fresno	Selma Unified	Heartland High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
10624301036672	Fresno	Selma Unified	Selma High	125	0	24	0	2	0	14	1	0	166	1617
10625396112387	Fresno	West Park Elementary	West Park Charter Academy	0	0	0	0	0	0	0	0	0	0	1617
10625470120535	Fresno	Westside Elementary	Crescent View South Charter	0	0	0	0	0	0	0	0	0	0	1617
10625470127159	Fresno	Westside Elementary	Opportunities For Learning - Fresno	0	0	0	0	0	0	0	0	1	1	1617
10738091030121	Fresno	Firebaugh-Las Deltas Unified	Firebaugh High	56	0	0	0	0	0	5	0	0	61	1617
10738091030147	Fresno	Firebaugh-Las Deltas Unified	El Puente High	0	0	0	0	0	0	0	0	0	0	1617
10739650114751	Fresno	Central Unified	Pathway Community Day	0	0	0	0	0	0	0	0	0	0	1617
10739651030386	Fresno	Central Unified	Central Unified Alternative/Opportunity	0	0	0	0	0	0	1	0	0	1	1617
10739651030626	Fresno	Central Unified	Central High East Campus	183	1	69	0	7	28	71	3	0	362	1617
10739651035112	Fresno	Central Unified	Pershing Continuation High	0	0	0	0	0	0	0	0	0	0	1617
10739991033422	Fresno	Kerman Unified	Enterprise High	0	0	0	0	0	0	0	0	0	0	1617
10739991033430	Fresno	Kerman Unified	Kerman High	68	0	10	0	0	0	18	0	0	96	1617
10751271030261	Fresno	Mendota Unified	Mendota Continuation High	0	0	0	0	0	0	0	0	0	0	1617
10751271030493	Fresno	Mendota Unified	Mendota High	64	0	0	0	0	0	1	0	0	65	1617
10752341030352	Fresno	Golden Plains Unified	Rio Del Rey High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
10752341037456	Fresno	Golden Plains Unified	Tranquillity High	26	0	0	0	0	0	1	0	0	27	1617
10752751030139	Fresno	Sierra Unified	Sandy Bluffs Alternative Education Center	0	0	0	0	0	0	0	0	0	0	1617
10752751036938	Fresno	Sierra Unified	Sierra High	5	2	1	0	0	0	41	0	0	49	1617
10754081030253	Fresno	Riverdale Joint Unified	Horizon High	0	0	0	0	0	0	0	0	0	0	1617
10754081035575	Fresno	Riverdale Joint Unified	Riverdale High	47	0	0	0	0	3	14	0	0	64	1617
10755981030535	Fresno	Caruthers Unified	Caruthers High	0	0	0	0	0	0	0	0	0	0	1617
10755981030543	Fresno	Caruthers Unified	MARC High	0	0	0	0	0	0	0	0	0	0	1617
10767780122473	Fresno	Washington Unified	Elm High	1	0	0	0	0	0	0	0	0	1	1617
10767781030774	Fresno	Washington Unified	W. E. B. DuBois Public Charter	0	0	0	0	0	0	0	0	0	0	1617
10767781038298	Fresno	Washington Unified	Easton Continuation High	0	0	0	0	0	0	0	0	0	0	1617
10767781038306	Fresno	Washington Unified	Washington High	34	0	13	0	0	1	7	0	0	55	1617
11101160130724	Glenn	Glenn County Office of Education	Success One!	0	0	0	0	0	0	0	0	0	0	1617
11101160130807	Glenn	Glenn County Office of Education	Conservation Corps of Long Beach Gateway Cities Ch	0	0	0	0	0	0	0	0	0	0	1617
11101161130087	Glenn	Glenn County Office of Education	Glenn County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1617
11101161130103	Glenn	Glenn County Office of Education	William Finch	0	0	0	0	0	0	2	0	0	2	1617
11101166077184	Glenn	Glenn County Office of Education	Glenn County Special Education	0	0	0	0	0	0	0	0	0	0	1617
11626461136209	Glenn	Princeton Joint Unified	Princeton Junior-Senior High	3	0	0	0	0	0	1	0	0	4	1617
11626531132109	Glenn	Stony Creek Joint Unified	Elk Creek Junior-Senior High	0	0	0	0	0	0	0	0	0	0	1617
11626611130038	Glenn	Willows Unified	Willows Community High	0	0	0	0	0	0	0	0	0	0	1617
11626611132851	Glenn	Willows Unified	Willows High	14	0	5	1	0	0	22	0	0	42	1617
11754811130012	Glenn	Orland Joint Unified	North Valley High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
11754811135656	Glenn	Orland Joint Unified	Orland High	20	0	5	0	0	0	13	0	0	38	1617
11765621130053	Glenn	Hamilton Unified	Ella Barkley High	0	0	0	0	0	0	0	0	0	0	1617
11765621133701	Glenn	Hamilton Unified	Hamilton High	17	0	1	0	0	0	8	1	0	27	1617
12101240106153	Humboldt	Humboldt County Office of Education	Eel River Community	0	0	0	0	0	0	0	0	0	0	1617
12101240106161	Humboldt	Humboldt County Office of Education	Eureka Community	0	0	0	0	0	0	0	0	0	0	1617
12101240106179	Humboldt	Humboldt County Office of Education	Southern Humboldt Community	0	0	0	0	0	0	0	0	0	0	1617
12101240106195	Humboldt	Humboldt County Office of Education	Humboldt County Office of Education Court	0	0	0	0	0	0	0	0	0	0	1617
12101240106203	Humboldt	Humboldt County Office of Education	Humboldt County Office of Education Juvenile Hall	0	0	0	0	0	0	0	0	0	0	1617
12101240134163	Humboldt	Humboldt County Office of Education	Northcoast Preparatory and Performing Arts Academy	1	0	0	0	0	0	32	1	0	34	1617
12626870107110	Humboldt	Northern Humboldt Union High	Six Rivers Charter High	0	0	0	0	0	0	3	0	0	3	1617
12626870124263	Humboldt	Northern Humboldt Union High	Laurel Tree Charter	0	0	0	0	0	0	1	0	0	1	1617
12626871230044	Humboldt	Northern Humboldt Union High	Pacific Coast High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
12626871230051	Humboldt	Northern Humboldt Union High	Tsurai High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
12626871230705	Humboldt	Northern Humboldt Union High	Arcata High	4	2	2	0	0	0	82	11	0	101	1617
12626871235209	Humboldt	Northern Humboldt Union High	McKinleyville High	2	4	1	0	0	0	52	2	1	62	1617
12628100108688	Humboldt	Fortuna Union High	Academy of the Redwoods	5	2	1	0	1	0	18	2	0	29	1617
12628101233352	Humboldt	Fortuna Union High	East High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
12628101233402	Humboldt	Fortuna Union High	Fortuna Union High	15	0	1	0	0	0	41	1	0	58	1617
12629011230028	Humboldt	Klamath-Trinity Joint Unified	Captain John Continuation High	0	0	0	0	0	0	0	0	0	0	1617
12629011234004	Humboldt	Klamath-Trinity Joint Unified	Hoopa Valley High	0	0	0	0	0	0	0	0	0	0	1617
12629271230150	Humboldt	Loleta Union Elementary	Pacific View Charter	0	0	0	0	0	0	0	0	0	0	1617
12630320111203	Humboldt	South Bay Union Elementary	Alder Grove Charter	1	0	1	0	0	0	4	1	0	7	1617
12630401230010	Humboldt	Southern Humboldt Joint Unified	Osprey Learning Center	0	0	0	0	0	0	0	0	0	0	1617
12630401237007	Humboldt	Southern Humboldt Joint Unified	South Fork Junior - Senior High	0	0	0	0	0	0	0	0	0	0	1617
12753741232909	Humboldt	Ferndale Unified	Ferndale High	0	0	1	0	0	0	10	0	0	11	1617
12753821230085	Humboldt	Mattole Unified	Mattole Triple Junction High	0	0	0	0	0	0	3	0	0	3	1617
12753821230135	Humboldt	Mattole Unified	Mattole Valley Charter (#159)	0	0	0	0	0	1	2	0	0	3	1617
12755150000000	Humboldt	Eureka City Schools	District Office	0	0	0	0	0	0	0	0	0	0	1617
12755151232057	Humboldt	Eureka City Schools	Zoe Barnum High	0	0	0	0	0	0	0	0	0	0	1617
12755151232206	Humboldt	Eureka City Schools	Eureka Senior High	9	1	11	1	1	2	43	2	0	70	1617
13101320131094	Imperial	Imperial County Office of Education	Valley Academy	0	0	0	0	0	0	0	0	0	0	1617
13101320134379	Imperial	Imperial County Office of Education	Imperial Pathways Charter	0	0	0	0	0	0	0	0	0	0	1617
13101321330117	Imperial	Imperial County Office of Education	Imperial County Juvenile Hall/Community	0	0	0	0	0	0	0	0	0	0	1617
13630811331354	Imperial	Brawley Union High	Desert Valley High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
13630811331404	Imperial	Brawley Union High	Brawley Union High	101	1	2	0	0	0	14	0	0	118	1617
13630991332154	Imperial	Calexico Unified	Aurora High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
13630991332204	Imperial	Calexico Unified	Calexico High	171	0	3	0	0	0	2	0	1	177	1617
13631071332501	Imperial	Calipatria Unified	Calipatria High	33	0	0	0	0	0	0	1	0	34	1617
13631151330133	Imperial	Central Union High	Southwest High	140	1	8	0	0	1	13	1	0	164	1617
13631151333004	Imperial	Central Union High	Central Union High	115	0	2	0	0	0	6	0	0	123	1617
13631151333558	Imperial	Central Union High	Desert Oasis High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
13631490125922	Imperial	Holtville Unified	Freedom Academy of Imperial Valley	1	0	0	0	0	0	2	0	0	3	1617
13631491335306	Imperial	Holtville Unified	Holtville High	46	0	0	0	0	1	10	0	0	57	1617
13631491337138	Imperial	Holtville Unified	Sam Webb Continuation	2	0	0	0	0	0	0	0	0	2	1617
13631641331115	Imperial	Imperial Unified	Imperial Ave. Holbrook High	0	0	0	0	0	0	0	0	0	0	1617
13631641335900	Imperial	Imperial Unified	Imperial High	68	0	4	0	2	4	25	0	0	103	1617
13632141330018	Imperial	San Pasqual Valley Unified	Bill M. Manes High	0	0	0	0	0	0	0	0	0	0	1617
13632141337609	Imperial	San Pasqual Valley Unified	San Pasqual Valley High	3	0	0	0	0	0	0	0	0	3	1617
14101400117994	Inyo	Inyo County Office of Education	YouthBuild Charter School of California	0	0	0	0	0	0	0	0	0	0	1617
14101400128447	Inyo	Inyo County Office of Education	The Education Corps	1	0	0	0	0	0	0	0	0	1	1617
14101400128454	Inyo	Inyo County Office of Education	College Bridge Academy	46	0	0	0	0	13	0	0	0	59	1617
14632481431352	Inyo	Big Pine Unified	Big Pine High	1	6	0	0	0	0	3	0	0	10	1617
14632711438308	Inyo	Death Valley Unified	Death Valley High Academy	0	0	0	0	0	0	0	0	0	0	1617
14632891434901	Inyo	Lone Pine Unified	Lone Pine High	1	0	0	0	0	0	0	0	0	1	1617
14632971436203	Inyo	Owens Valley Unified	Owens Valley High	0	0	0	0	0	0	0	0	0	0	1617
14766870119081	Inyo	Bishop Unified	Bishop Independent Study	0	0	0	0	0	0	0	0	0	0	1617
14766871430057	Inyo	Bishop Unified	Palisade Glacier High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
14766871430107	Inyo	Bishop Unified	Keith B. Bright High (Juvenile Hall)	0	0	0	0	0	0	0	0	0	0	1617
14766871431600	Inyo	Bishop Unified	Bishop Union High	25	4	1	0	0	0	35	2	2	69	1617
15101570119669	Kern	Kern County Office of Education	Wonderful College Prep Academy	60	0	1	0	5	0	0	0	0	66	1617
15101571530302	Kern	Kern County Office of Education	Kern County Juvenile Court	0	0	0	0	0	0	0	0	0	0	1617
15101571530310	Kern	Kern County Office of Education	Kern County Community	0	0	0	0	0	0	0	0	0	0	1617
15101571530492	Kern	Kern County Office of Education	Valley Oaks Charter	0	0	0	0	0	0	8	2	0	10	1617
15634120100529	Kern	Delano Joint Union High	Cesar E. Chavez High	137	0	5	0	24	0	5	2	0	173	1617
15634120116384	Kern	Delano Joint Union High	Robert F. Kennedy High	89	0	3	0	10	1	2	2	0	107	1617
15634121531656	Kern	Delano Joint Union High	Valley High	0	0	0	0	0	0	0	0	0	0	1617
15634121531672	Kern	Delano Joint Union High	Delano High	126	0	3	0	58	0	4	1	0	192	1617
15635290100198	Kern	Kern High	Golden Valley High	162	1	10	0	2	11	13	2	0	201	1617
15635290110999	Kern	Kern High	Frontier High	75	0	12	0	17	6	136	1	0	247	1617
15635290116392	Kern	Kern High	Independence High	104	2	17	0	11	13	45	2	0	194	1617
15635290116400	Kern	Kern High	Mira Monte High	200	0	9	0	1	4	7	0	0	221	1617
15635290125062	Kern	Kern High	Tierra Del Sol Continuation High	0	0	0	0	0	0	0	0	0	0	1617
15635291530021	Kern	Kern High	Central Valley High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
15635291530047	Kern	Kern High	Nueva Continuation High	0	0	0	0	0	0	0	0	0	0	1617
15635291530112	Kern	Kern High	Vista West Continuation High	0	0	0	0	0	0	0	0	0	0	1617
15635291530252	Kern	Kern High	Arvin High	145	0	1	0	1	4	2	0	0	153	1617
15635291530344	Kern	Kern High	Stockdale High	92	3	64	0	20	20	91	11	1	302	1617
15635291530369	Kern	Kern High	Centennial High	72	3	7	1	6	8	146	5	0	248	1617
15635291530385	Kern	Kern High	Ridgeview High	187	1	33	1	4	28	25	3	3	285	1617
15635291530435	Kern	Kern High	Kern Workforce 2000 Academy	0	0	0	0	0	0	0	0	0	0	1617
15635291530476	Kern	Kern High	Liberty High	78	0	10	2	8	8	152	8	0	266	1617
15635291530708	Kern	Kern High	Bakersfield High	72	0	3	0	7	25	61	1	0	169	1617
15635291532290	Kern	Kern High	East Bakersfield High	110	1	0	1	1	4	11	0	0	128	1617
15635291532605	Kern	Kern High	Foothill High	99	1	0	0	0	0	9	1	0	110	1617
15635291533330	Kern	Kern High	Highland High	125	3	5	1	5	8	48	2	0	197	1617
15635291533538	Kern	Kern High	Kern Valley High	6	0	0	0	0	0	17	0	0	23	1617
15635291534775	Kern	Kern High	North High	24	2	1	0	2	0	49	3	0	81	1617
15635291535087	Kern	Kern High	Shafter High	87	0	3	0	0	0	11	1	0	102	1617
15635291535392	Kern	Kern High	South High	145	1	5	0	1	11	4	0	0	167	1617
15635291536325	Kern	Kern High	Vista Continuation High	0	0	0	0	0	0	0	0	0	0	1617
15635291536606	Kern	Kern High	West High	67	1	6	0	2	9	12	2	0	99	1617
15636280127183	Kern	Maricopa Unified	California Virtual Academy @ Maricopa	2	0	0	0	0	1	1	0	0	4	1617
15636280127209	Kern	Maricopa Unified	Insight School of California	0	0	0	0	0	0	0	0	0	0	1617
15636280134312	Kern	Maricopa Unified	Inspire Charter - Kern	0	0	0	0	0	0	0	0	0	0	1617
15636281533843	Kern	Maricopa Unified	Maricopa High	0	0	0	0	0	0	0	0	0	0	1617
15636770114512	Kern	Mojave Unified	California City High	13	0	0	0	0	1	10	1	0	25	1617
15636771534460	Kern	Mojave Unified	Mojave Jr./Sr. High	1	0	0	0	0	0	3	0	0	4	1617
15636851530997	Kern	Muroc Joint Unified	Boron Junior-Senior High	3	0	0	0	0	0	4	2	0	9	1617
15636851531987	Kern	Muroc Joint Unified	Desert Junior-Senior High	6	0	0	0	0	2	16	9	0	33	1617
15637761530039	Kern	Southern Kern Unified	Rare Earth High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
15637761530377	Kern	Southern Kern Unified	Abraham Lincoln Alternative	0	0	0	0	0	0	0	0	0	0	1617
15637761534957	Kern	Southern Kern Unified	Rosamond High Early College Campus	22	1	0	0	2	0	9	1	0	35	1617
15638181530138	Kern	Taft Union High	Buena Vista High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
15638181535905	Kern	Taft Union High	Taft Union High	15	1	0	1	0	0	37	0	0	54	1617
15638261530245	Kern	Tehachapi Unified	Monroe High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
15638261536135	Kern	Tehachapi Unified	Tehachapi High	13	0	1	0	0	1	64	2	1	82	1617
15638591530351	Kern	Wasco Union High	Wasco Independence High	0	0	0	0	0	0	0	0	0	0	1617
15638591536440	Kern	Wasco Union High	Wasco High	132	0	0	0	0	4	11	1	0	148	1617
15737420000001	Kern	Sierra Sands Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
15737421530054	Kern	Sierra Sands Unified	Mesquite Continuation High	0	0	0	0	0	0	0	0	0	0	1617
15737421531367	Kern	Sierra Sands Unified	Burroughs High	5	1	10	1	4	2	55	1	0	79	1617
15739081530146	Kern	McFarland Unified	San Joaquin High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
15739081530229	Kern	McFarland Unified	McFarland Independent	0	0	0	0	0	0	0	0	0	0	1617
15739081534155	Kern	McFarland Unified	McFarland High	93	0	0	0	1	2	0	0	0	96	1617
15751681530401	Kern	El Tejon Unified	Frazier Mountain High	5	0	0	0	0	0	8	0	0	13	1617
16101651630102	Kings	Kings County Office of Education	J. C. Montgomery	0	0	0	0	0	0	0	0	0	0	1617
16101651630193	Kings	Kings County Office of Education	Kings County Community	0	0	0	0	0	0	0	0	0	0	1617
16101656069298	Kings	Kings County Office of Education	Kings County Special Education	0	0	0	0	0	0	0	0	0	0	1617
16638750101717	Kings	Armona Union Elementary	Crossroads Charter	0	0	0	0	0	0	0	0	0	0	1617
16638750112698	Kings	Armona Union Elementary	California Virtual Academy	1	0	0	0	0	0	5	0	0	6	1617
16638911632207	Kings	Corcoran Joint Unified	Corcoran High	44	0	0	0	1	2	7	0	0	54	1617
16639250118919	Kings	Hanford Joint Union High	Sierra Pacific High	30	0	6	0	5	6	24	1	0	72	1617
16639251630060	Kings	Hanford Joint Union High	Hanford Night (Continuation)	1	0	0	0	0	0	0	0	0	1	1617
16639251630169	Kings	Hanford Joint Union High	Hanford West High	63	1	4	0	6	5	43	0	0	122	1617
16639251634245	Kings	Hanford Joint Union High	Earl F. Johnson High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
16639251634401	Kings	Hanford Joint Union High	Hanford High	66	0	1	1	0	6	48	1	0	123	1617
16639580132860	Kings	Kit Carson Union Elementary	Kings Valley Academy	0	0	0	0	0	0	0	0	0	0	1617
16639820110205	Kings	Lemoore Union High	Lemoore Middle College High	20	0	3	0	3	2	19	2	0	49	1617
16639821630011	Kings	Lemoore Union High	Jamison (Donald C.) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
16639821635606	Kings	Lemoore Union High	Lemoore High	83	6	2	1	21	7	44	2	1	167	1617
16739321630078	Kings	Reef-Sunset Unified	Sunrise High (Continuation)	1	0	0	0	0	0	0	0	0	1	1617
16739321630110	Kings	Reef-Sunset Unified	Adelante High	0	0	0	0	0	0	0	0	0	0	1617
16739321630953	Kings	Reef-Sunset Unified	Avenal High	64	0	0	0	0	0	1	0	0	65	1617
17101731730167	Lake	Lake County Office of Education	Lloyd Hance Community	0	0	0	0	0	0	0	0	0	0	1617
17640141730043	Lake	Kelseyville Unified	Ed Donaldson Education Center	0	0	0	0	0	0	0	0	0	0	1617
17640141730159	Lake	Kelseyville Unified	Kelseyville Community Day	0	0	0	0	0	0	0	0	0	0	1617
17640141734359	Lake	Kelseyville Unified	Kelseyville High	9	0	1	0	0	0	13	2	0	25	1617
17640220000001	Lake	Konocti Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	0	0	1617
17640220132571	Lake	Konocti Unified	Konocti Education Center	1	0	0	0	0	0	2	0	0	3	1617
17640221730027	Lake	Konocti Unified	Carle (William C.) High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
17640221730118	Lake	Konocti Unified	Richard H. Lewis Alternative	0	0	0	0	0	0	0	0	0	0	1617
17640221735000	Lake	Konocti Unified	Lower Lake High	9	0	0	0	0	2	15	1	0	27	1617
17640301730019	Lake	Lakeport Unified	Natural High (Continuation)	0	0	0	0	0	0	0	0	0	0	1617
